Pokolenie: 1
5. Fenotyp:	1.06237e+009	Genotyp:	110101100101111001001010111111
6. Fenotyp:	1.07299e+009	Genotyp:	010001010000100100101111111111
7. Fenotyp:	1.07285e+009	Genotyp:	101000101100011001001111111111
8. Fenotyp:	1.07334e+009	Genotyp:	000101010100101110011111111111
9. Fenotyp:	1.06183e+009	Genotyp:	110110000000110001010010111111
Pokolenie: 10
0. Fenotyp:	1.07182e+009	Genotyp:	111001001000110101000111111111
1. Fenotyp:	1.06464e+009	Genotyp:	001101010000110010101110111111
2. Fenotyp:	1.07305e+009	Genotyp:	010001010100011010101111111111
3. Fenotyp:	1.07303e+009	Genotyp:	110110001100110010101111111111
4. Fenotyp:	1.07334e+009	Genotyp:	000101010100101110011111111111
5. Fenotyp:	1.07303e+009	Genotyp:	111100010100110010101111111111
6. Fenotyp:	1.07075e+009	Genotyp:	010001010100011001001011111111
7. Fenotyp:	1.07303e+009	Genotyp:	110110001100010010101111111111
8. Fenotyp:	1.05625e+009	Genotyp:	110110111100100010101111011111
9. Fenotyp:	1.06465e+009	Genotyp:	110110001100110010101110111111
Pokolenie: 11
0. Fenotyp:	1.06464e+009	Genotyp:	001101010000100010101110111111
1. Fenotyp:	1.07334e+009	Genotyp:	000101010100101110011111111111
2. Fenotyp:	1.05625e+009	Genotyp:	110110001100010010101111011111
3. Fenotyp:	1.06866e+009	Genotyp:	110101100101111001001101111111
4. Fenotyp:	1.07277e+009	Genotyp:	110110011000110010001111111111
5. Fenotyp:	1.07205e+009	Genotyp:	110110001100110001100111111111
6. Fenotyp:	1.07286e+009	Genotyp:	111001001000100101001111111111
7. Fenotyp:	9.38818e+008	Genotyp:	001011010101110010101111111011
8. Fenotyp:	1.06412e+009	Genotyp:	010000000100110010110110111111
9. Fenotyp:	1.07305e+009	Genotyp:	110110111100011010101111111111
Pokolenie: 12
0. Fenotyp:	1.07182e+009	Genotyp:	111001001000110101000111111111
1. Fenotyp:	1.07303e+009	Genotyp:	110110000100010010101111111111
2. Fenotyp:	8.04557e+008	Genotyp:	001101010000100100101111111101
3. Fenotyp:	1.07305e+009	Genotyp:	011001010100011010101111111111
4. Fenotyp:	1.07304e+009	Genotyp:	101001101001101010101111111111
5. Fenotyp:	1.07296e+009	Genotyp:	011001010000100000101111111111
6. Fenotyp:	1.07303e+009	Genotyp:	110110001100100010101111111111
7. Fenotyp:	1.0731e+009	Genotyp:	110110001100010001101111111111
8. Fenotyp:	1.07296e+009	Genotyp:	001101010000100000101111111111
9. Fenotyp:	1.07332e+009	Genotyp:	011001100101100110011111111111
Pokolenie: 13
0. Fenotyp:	1.07075e+009	Genotyp:	101001010100011001001011111111
1. Fenotyp:	1.073e+009	Genotyp:	111001001000110100101111111111
2. Fenotyp:	1.07304e+009	Genotyp:	110110000100001010101111111111
3. Fenotyp:	1.07303e+009	Genotyp:	101001010100010010101111111111
4. Fenotyp:	1.05626e+009	Genotyp:	101001010100001010101111011111
5. Fenotyp:	1.07318e+009	Genotyp:	110110001100111011101111111111
6. Fenotyp:	1.07294e+009	Genotyp:	011001001010110111001111111111
7. Fenotyp:	1.07181e+009	Genotyp:	111001001000000101000111111111
8. Fenotyp:	1.07333e+009	Genotyp:	101101001100001110011111111111
9. Fenotyp:	1.0718e+009	Genotyp:	010001011100011001000111111111
Pokolenie: 14
0. Fenotyp:	1.0731e+009	Genotyp:	110110011100110001101111111111
1. Fenotyp:	1.07304e+009	Genotyp:	110110001100101010101111111111
2. Fenotyp:	1.07075e+009	Genotyp:	010001010100011001001011111111
3. Fenotyp:	1.07317e+009	Genotyp:	110110001100110011101111111111
4. Fenotyp:	1.0053e+009	Genotyp:	001101010000110111010111110111
5. Fenotyp:	5.36106e+008	Genotyp:	010101010100101000101111111110
6. Fenotyp:	1.07313e+009	Genotyp:	011001001000110101101111111111
7. Fenotyp:	1.07232e+009	Genotyp:	011011010100001001010111111111
8. Fenotyp:	1.06886e+009	Genotyp:	110110111100111010101101111111
9. Fenotyp:	1.00575e+009	Genotyp:	100101100101111001001111110111
Pokolenie: 15
0. Fenotyp:	1.07296e+009	Genotyp:	111001001001100000101111111111
1. Fenotyp:	1.07169e+009	Genotyp:	101001001000110100000111111111
2. Fenotyp:	1.07364e+009	Genotyp:	010001010110011001111111111111
3. Fenotyp:	1.07182e+009	Genotyp:	011001001000110101000111111111
4. Fenotyp:	1.07338e+009	Genotyp:	100101100100111001011111111111
5. Fenotyp:	1.07178e+009	Genotyp:	001001001101000001000111111111
6. Fenotyp:	1.0727e+009	Genotyp:	101101101101000000001111111111
7. Fenotyp:	1.06464e+009	Genotyp:	111001010000100010101110111111
8. Fenotyp:	4.0187e+008	Genotyp:	010001001101000000101111111010
9. Fenotyp:	1.07305e+009	Genotyp:	010001100101011010101111111111
Pokolenie: 16
0. Fenotyp:	1.07193e+009	Genotyp:	010101010100101000100111111111
1. Fenotyp:	1.06497e+009	Genotyp:	000001110000110001011110111111
2. Fenotyp:	1.05616e+009	Genotyp:	011001001010110111001111011111
3. Fenotyp:	1.07305e+009	Genotyp:	110001001100011010101111111111
4. Fenotyp:	1.07169e+009	Genotyp:	101001001000110100000111111111
5. Fenotyp:	1.05626e+009	Genotyp:	110101100100110010101111011111
6. Fenotyp:	1.07074e+009	Genotyp:	011001001010110001001011111111
7. Fenotyp:	1.07295e+009	Genotyp:	011011010000011111001111111111
8. Fenotyp:	1.07258e+009	Genotyp:	011011010100001001110111111111
9. Fenotyp:	1.07305e+009	Genotyp:	101001010100011010101111111111
Pokolenie: 17
0. Fenotyp:	1.0708e+009	Genotyp:	011001010000100011001011111111
1. Fenotyp:	1.07305e+009	Genotyp:	011011010100011010101111111111
2. Fenotyp:	1.07251e+009	Genotyp:	110101100100110010110111111111
3. Fenotyp:	1.04775e+009	Genotyp:	110110001100101011001110011111
4. Fenotyp:	1.0708e+009	Genotyp:	011001011000100011001011111111
5. Fenotyp:	1.07095e+009	Genotyp:	100001011100011010101011111111
6. Fenotyp:	1.05616e+009	Genotyp:	110101101010110111001111011111
7. Fenotyp:	1.07238e+009	Genotyp:	011001000100110011010111111111
8. Fenotyp:	1.07303e+009	Genotyp:	111001010000100010101111111111
9. Fenotyp:	1.03947e+009	Genotyp:	010001010100100010101111101111
Pokolenie: 18
0. Fenotyp:	1.07258e+009	Genotyp:	001001010100001001110111111111
1. Fenotyp:	1.07195e+009	Genotyp:	111001010101110100100111111111
2. Fenotyp:	1.07178e+009	Genotyp:	010101001101000001000111111111
3. Fenotyp:	1.07232e+009	Genotyp:	101001010100101001010111111111
4. Fenotyp:	1.07091e+009	Genotyp:	001101010110101100101011111111
5. Fenotyp:	1.06256e+009	Genotyp:	100001011100011010101010111111
6. Fenotyp:	1.06888e+009	Genotyp:	001001010100011110101101111111
7. Fenotyp:	1.0727e+009	Genotyp:	110110001101000000001111111111
8. Fenotyp:	1.0708e+009	Genotyp:	010101001000100011001011111111
9. Fenotyp:	1.07169e+009	Genotyp:	011001010000110100000111111111
Pokolenie: 19
0. Fenotyp:	1.07221e+009	Genotyp:	001001010100010100010111111111
1. Fenotyp:	1.07337e+009	Genotyp:	100001011100001001011111111111
2. Fenotyp:	1.07178e+009	Genotyp:	010101001101000001000111111111
3. Fenotyp:	5.35106e+008	Genotyp:	010001010100100010100111111110
4. Fenotyp:	1.03948e+009	Genotyp:	110101100100110010101111101111
5. Fenotyp:	1.0708e+009	Genotyp:	010101001000100011001011111111
6. Fenotyp:	1.07323e+009	Genotyp:	001101010100001000011111111111
7. Fenotyp:	1.07185e+009	Genotyp:	001001010100110011000111111111
8. Fenotyp:	1.07357e+009	Genotyp:	011001001000011010111111111111
9. Fenotyp:	1.07195e+009	Genotyp:	111001010101110100100111111111
Pokolenie: 20
0. Fenotyp:	1.0695e+009	Genotyp:	010001000100101011111101111111
1. Fenotyp:	1.07304e+009	Genotyp:	100001100001110010101111111111
2. Fenotyp:	5.36159e+008	Genotyp:	001001011100010010101111111110
3. Fenotyp:	1.07081e+009	Genotyp:	101001100000110011001011111111
4. Fenotyp:	1.0605e+009	Genotyp:	000001001100011110101100111111
5. Fenotyp:	1.0708e+009	Genotyp:	101001011000100011001011111111
6. Fenotyp:	1.03948e+009	Genotyp:	110101100100110010101111101111
7. Fenotyp:	1.07094e+009	Genotyp:	001001010000110010101011111111
8. Fenotyp:	1.07178e+009	Genotyp:	010101011101000001000111111111
9. Fenotyp:	1.07266e+009	Genotyp:	010101000100111011110111111111
Pokolenie: 21
0. Fenotyp:	1.07304e+009	Genotyp:	100001100001110010101111111111
1. Fenotyp:	1.07301e+009	Genotyp:	100001010100101100101111111111
2. Fenotyp:	1.0688e+009	Genotyp:	001001010000100100101101111111
3. Fenotyp:	1.03839e+009	Genotyp:	001001010000100100100111101111
4. Fenotyp:	1.07232e+009	Genotyp:	011001010100101001010111111111
5. Fenotyp:	1.07266e+009	Genotyp:	010101010100111011110111111111
6. Fenotyp:	1.07187e+009	Genotyp:	001001011000011011000111111111
7. Fenotyp:	1.07154e+009	Genotyp:	011011010100011001111011111111
8. Fenotyp:	1.07178e+009	Genotyp:	010101011101000001000111111111
9. Fenotyp:	1.07082e+009	Genotyp:	001001011000011011001011111111
Pokolenie: 22
0. Fenotyp:	1.07296e+009	Genotyp:	011001010100010000101111111111
1. Fenotyp:	1.07154e+009	Genotyp:	011011010100011001111011111111
2. Fenotyp:	1.07171e+009	Genotyp:	010001010100100010000111111111
3. Fenotyp:	1.07299e+009	Genotyp:	011001010100100100101111111111
4. Fenotyp:	1.07178e+009	Genotyp:	010101011101000001000111111111
5. Fenotyp:	1.07185e+009	Genotyp:	000001001100110011000111111111
6. Fenotyp:	1.07232e+009	Genotyp:	110100001100101001010111111111
7. Fenotyp:	1.0727e+009	Genotyp:	110110100100100000001111111111
8. Fenotyp:	1.07303e+009	Genotyp:	001101010000110010101111111111
9. Fenotyp:	1.03951e+009	Genotyp:	001001010100110110101111101111
Pokolenie: 23
0. Fenotyp:	1.07301e+009	Genotyp:	100001010100101100101111111111
1. Fenotyp:	1.07224e+009	Genotyp:	011001010000010010010111111111
2. Fenotyp:	1.07048e+009	Genotyp:	110100100100110001110011111111
3. Fenotyp:	1.0688e+009	Genotyp:	001101001101000100101101111111
4. Fenotyp:	1.06892e+009	Genotyp:	011111010100011001101101111111
5. Fenotyp:	1.06892e+009	Genotyp:	011011010100011001101101111111
6. Fenotyp:	1.03903e+009	Genotyp:	110110011100011001110111101111
7. Fenotyp:	1.07217e+009	Genotyp:	011011010101000000010111111111
8. Fenotyp:	1.0688e+009	Genotyp:	100001100001100100101101111111
9. Fenotyp:	1.07226e+009	Genotyp:	110100001010111010010111111111
Pokolenie: 24
0. Fenotyp:	1.07222e+009	Genotyp:	100001010100101100010111111111
1. Fenotyp:	1.07296e+009	Genotyp:	110110100100100000101111111111
2. Fenotyp:	1.07203e+009	Genotyp:	011111010100011110100111111111
3. Fenotyp:	1.06892e+009	Genotyp:	011001010000111001101101111111
4. Fenotyp:	1.0733e+009	Genotyp:	011011010001110010011111111111
5. Fenotyp:	1.07198e+009	Genotyp:	000001010000110010100111111111
6. Fenotyp:	1.07304e+009	Genotyp:	000001000100101010101111111111
7. Fenotyp:	1.07266e+009	Genotyp:	010101010100111011110111111111
8. Fenotyp:	1.05491e+009	Genotyp:	110100001000110100000111011111
9. Fenotyp:	1.07217e+009	Genotyp:	110110011101000000010111111111
Pokolenie: 25
0. Fenotyp:	1.06781e+009	Genotyp:	001101010100111010100101111111
1. Fenotyp:	1.07244e+009	Genotyp:	001001000000110000110111111111
2. Fenotyp:	1.06892e+009	Genotyp:	000001010000111001101101111111
3. Fenotyp:	1.07198e+009	Genotyp:	011111010100010010100111111111
4. Fenotyp:	8.04627e+008	Genotyp:	011011010100010110101111111101
5. Fenotyp:	1.06038e+009	Genotyp:	001001001101000000101100111111
6. Fenotyp:	1.07223e+009	Genotyp:	110110000100011100010111111111
7. Fenotyp:	1.07269e+009	Genotyp:	010101010101111111110111111111
8. Fenotyp:	1.06893e+009	Genotyp:	110101000001100101101101111111
9. Fenotyp:	1.06879e+009	Genotyp:	011111010100011000101101111111
Pokolenie: 26
0. Fenotyp:	1.07223e+009	Genotyp:	110110000110011100010111111111
1. Fenotyp:	1.05545e+009	Genotyp:	110110011100011100010111011111
2. Fenotyp:	1.07182e+009	Genotyp:	100001001000110101000111111111
3. Fenotyp:	1.07248e+009	Genotyp:	110001010100101100110111111111
4. Fenotyp:	1.07187e+009	Genotyp:	111001011000011011000111111111
5. Fenotyp:	1.07244e+009	Genotyp:	001001010000100000110111111111
6. Fenotyp:	8.00486e+008	Genotyp:	010101011000111001101101111101
7. Fenotyp:	1.07272e+009	Genotyp:	101001010110111000001111111111
8. Fenotyp:	1.07182e+009	Genotyp:	000001001000110101000111111111
9. Fenotyp:	1.0509e+009	Genotyp:	110111100100111011000101011111
Pokolenie: 27
0. Fenotyp:	1.0707e+009	Genotyp:	011001100000100110001011111111
1. Fenotyp:	1.0718e+009	Genotyp:	111001010000101001000111111111
2. Fenotyp:	1.07284e+009	Genotyp:	010101010000101001001111111111
3. Fenotyp:	1.07265e+009	Genotyp:	010011111000011011110111111111
4. Fenotyp:	1.0737e+009	Genotyp:	100001011110011011111111111111
5. Fenotyp:	1.0724e+009	Genotyp:	010101010100000111010111111111
6. Fenotyp:	1.0707e+009	Genotyp:	010100100000100110001011111111
7. Fenotyp:	1.07069e+009	Genotyp:	001001000100111010001011111111
8. Fenotyp:	1.07182e+009	Genotyp:	011011010100110101000111111111
9. Fenotyp:	1.07054e+009	Genotyp:	000001001000110011110011111111
Pokolenie: 28
0. Fenotyp:	1.07055e+009	Genotyp:	110101100111110011110011111111
1. Fenotyp:	1.06876e+009	Genotyp:	011011010101000000101101111111
2. Fenotyp:	1.06911e+009	Genotyp:	010011111000001010011101111111
3. Fenotyp:	1.07303e+009	Genotyp:	111010100000010010101111111111
4. Fenotyp:	1.0737e+009	Genotyp:	010100101000011011111111111111
5. Fenotyp:	1.07301e+009	Genotyp:	110111100000101100101111111111
6. Fenotyp:	1.06876e+009	Genotyp:	110101100101000000101101111111
7. Fenotyp:	1.07055e+009	Genotyp:	011010010111110011110011111111
8. Fenotyp:	1.07329e+009	Genotyp:	011011100001100010011111111111
9. Fenotyp:	1.0718e+009	Genotyp:	000101010000101001000111111111
Pokolenie: 29
0. Fenotyp:	1.05567e+009	Genotyp:	101001010000110000110111011111
1. Fenotyp:	1.07284e+009	Genotyp:	010100000000101001001111111111
2. Fenotyp:	1.05536e+009	Genotyp:	011011100001111011100111011111
3. Fenotyp:	1.07329e+009	Genotyp:	100001010100100010011111111111
4. Fenotyp:	1.06491e+009	Genotyp:	100001010001110010011110111111
5. Fenotyp:	1.07266e+009	Genotyp:	111001010100111011110111111111
6. Fenotyp:	1.07273e+009	Genotyp:	011001000000100100001111111111
7. Fenotyp:	1.07222e+009	Genotyp:	010101010100101100010111111111
8. Fenotyp:	1.07301e+009	Genotyp:	110111100000101100101111111111
9. Fenotyp:	1.07206e+009	Genotyp:	110100001001011001100111111111
Pokolenie: 30
0. Fenotyp:	1.06149e+009	Genotyp:	001111001000100010100010111111
1. Fenotyp:	1.05567e+009	Genotyp:	101001010000110000110111011111
2. Fenotyp:	1.07329e+009	Genotyp:	110110100100100010011111111111
3. Fenotyp:	1.07285e+009	Genotyp:	100001010000011001001111111111
4. Fenotyp:	1.07221e+009	Genotyp:	000001011100010100010111111111
5. Fenotyp:	1.07329e+009	Genotyp:	010101000001100010011111111111
6. Fenotyp:	1.07265e+009	Genotyp:	000111011000011011110111111111
7. Fenotyp:	1.07226e+009	Genotyp:	110101010110111010010111111111
8. Fenotyp:	1.0644e+009	Genotyp:	110110100001011010001110111111
9. Fenotyp:	1.07284e+009	Genotyp:	100001010001110001001111111111
Pokolenie: 31
0. Fenotyp:	1.07285e+009	Genotyp:	100001010100101001001111111111
1. Fenotyp:	1.03871e+009	Genotyp:	101101111000011010010111101111
2. Fenotyp:	1.07266e+009	Genotyp:	101001000110111011110111111111
3. Fenotyp:	1.05567e+009	Genotyp:	000001010000110000110111011111
4. Fenotyp:	1.07256e+009	Genotyp:	010101000000000001110111111111
5. Fenotyp:	1.07211e+009	Genotyp:	010100101000010011100111111111
6. Fenotyp:	1.07215e+009	Genotyp:	000001001000110111100111111111
7. Fenotyp:	1.03871e+009	Genotyp:	000111011000011010010111101111
8. Fenotyp:	1.05588e+009	Genotyp:	100111011000011011110111011111
9. Fenotyp:	1.07169e+009	Genotyp:	000101101000110100000111111111
Pokolenie: 32
0. Fenotyp:	1.07208e+009	Genotyp:	110101011000110101100111111111
1. Fenotyp:	1.07174e+009	Genotyp:	000001011100000110000111111111
2. Fenotyp:	1.07322e+009	Genotyp:	100110000000000000011111111111
3. Fenotyp:	1.05588e+009	Genotyp:	010101011000011011110111011111
4. Fenotyp:	1.07204e+009	Genotyp:	110101000000000001100111111111
5. Fenotyp:	1.07259e+009	Genotyp:	010100000001011001110111111111
6. Fenotyp:	1.06439e+009	Genotyp:	000101010101110010001110111111
7. Fenotyp:	1.07222e+009	Genotyp:	110101100000101100010111111111
8. Fenotyp:	1.06072e+009	Genotyp:	000101010101110010011100111111
9. Fenotyp:	1.07199e+009	Genotyp:	011000100000101010100111111111
Pokolenie: 33
0. Fenotyp:	1.07204e+009	Genotyp:	010101000000000001100111111111
1. Fenotyp:	1.07245e+009	Genotyp:	110111011010101000110111111111
2. Fenotyp:	1.07265e+009	Genotyp:	010101011000011011110111111111
3. Fenotyp:	1.05652e+009	Genotyp:	010111011000001010011111011111
4. Fenotyp:	1.03901e+009	Genotyp:	010101000000000001110111101111
5. Fenotyp:	1.07225e+009	Genotyp:	100001010001110010010111111111
6. Fenotyp:	1.05536e+009	Genotyp:	000001100101111011100111011111
7. Fenotyp:	1.06532e+009	Genotyp:	110111111000111011111110111111
8. Fenotyp:	1.06439e+009	Genotyp:	000101010101110010001110111111
9. Fenotyp:	1.07257e+009	Genotyp:	010100101000010001110111111111
Pokolenie: 34
0. Fenotyp:	1.07208e+009	Genotyp:	010100111100110101100111111111
1. Fenotyp:	1.07252e+009	Genotyp:	101101111000011010110111111111
2. Fenotyp:	1.06439e+009	Genotyp:	010101000101110010001110111111
3. Fenotyp:	1.07289e+009	Genotyp:	000101010000100011001111111111
4. Fenotyp:	1.07257e+009	Genotyp:	010100101000010001110111111111
5. Fenotyp:	1.06439e+009	Genotyp:	000101010101110010001110111111
6. Fenotyp:	1.072e+009	Genotyp:	111010100000011010100111111111
7. Fenotyp:	1.05552e+009	Genotyp:	011011011000011110010111011111
8. Fenotyp:	1.05567e+009	Genotyp:	100101101010110000110111011111
9. Fenotyp:	1.07256e+009	Genotyp:	100110011000000001110111111111
Pokolenie: 35
0. Fenotyp:	1.07252e+009	Genotyp:	101101111000011010110111111111
1. Fenotyp:	1.07245e+009	Genotyp:	010101000010101000110111111111
2. Fenotyp:	1.07265e+009	Genotyp:	011000100000101011110111111111
3. Fenotyp:	1.07283e+009	Genotyp:	010100000000100001001111111111
4. Fenotyp:	1.05536e+009	Genotyp:	010100000101111011100111011111
5. Fenotyp:	1.0643e+009	Genotyp:	001111000000000000001110111111
6. Fenotyp:	1.07244e+009	Genotyp:	101001010000110000110111111111
7. Fenotyp:	1.03875e+009	Genotyp:	110000101000010001010111101111
8. Fenotyp:	1.06435e+009	Genotyp:	101001010000110100001110111111
9. Fenotyp:	1.05364e+009	Genotyp:	000101010101110010110011011111
Pokolenie: 36
0. Fenotyp:	1.07257e+009	Genotyp:	010100101000010001110111111111
1. Fenotyp:	1.07264e+009	Genotyp:	100111011000110011110111111111
2. Fenotyp:	1.07244e+009	Genotyp:	101001010000110000110111111111
3. Fenotyp:	1.07237e+009	Genotyp:	010100101000010011010111111111
4. Fenotyp:	1.06438e+009	Genotyp:	010101000111100010001110111111
5. Fenotyp:	1.00534e+009	Genotyp:	110111001010101000110111110111
6. Fenotyp:	1.06466e+009	Genotyp:	010101000110111010101110111111
7. Fenotyp:	1.00531e+009	Genotyp:	110111000000001111010111110111
8. Fenotyp:	1.07264e+009	Genotyp:	000101010101110011110111111111
9. Fenotyp:	1.05358e+009	Genotyp:	010100000001011000110011011111
Pokolenie: 37
0. Fenotyp:	1.07256e+009	Genotyp:	010100100000000001110111111111
1. Fenotyp:	1.07173e+009	Genotyp:	000101010101101010000111111111
2. Fenotyp:	1.07289e+009	Genotyp:	110101010000100011001111111111
3. Fenotyp:	1.06438e+009	Genotyp:	010101000111100010001110111111
4. Fenotyp:	1.07256e+009	Genotyp:	010100100000000001110111111111
5. Fenotyp:	1.03927e+009	Genotyp:	110101110110111110001111101111
6. Fenotyp:	1.07265e+009	Genotyp:	011000100001101011110111111111
7. Fenotyp:	1.07245e+009	Genotyp:	000001100101101000110111111111
8. Fenotyp:	1.073e+009	Genotyp:	101001010000110100101111111111
9. Fenotyp:	1.06417e+009	Genotyp:	010110000000000001110110111111
Pokolenie: 38
0. Fenotyp:	1.07252e+009	Genotyp:	101101111000011010110111111111
1. Fenotyp:	1.07206e+009	Genotyp:	110011011000011001100111111111
2. Fenotyp:	1.07252e+009	Genotyp:	001101011000011010110111111111
3. Fenotyp:	1.07208e+009	Genotyp:	010000101000010101100111111111
4. Fenotyp:	1.07233e+009	Genotyp:	010101001000111001010111111111
5. Fenotyp:	1.07208e+009	Genotyp:	110000111100110101100111111111
6. Fenotyp:	1.06466e+009	Genotyp:	111010100000011010101110111111
7. Fenotyp:	1.07253e+009	Genotyp:	010100000110111010110111111111
